date,balance,daily_return
2024-10-20,16298.969179587939,3.87945103925702e-05
2024-10-21,16312.308426587939,0.0008184104683568449
2024-10-22,16279.319546687939,-0.002022330563970387
2024-10-23,16279.319546687939,0.0
2024-10-24,16284.75778468794,0.00033405806578112873
2024-10-25,16314.31278628794,0.0018148873929084708
2024-10-26,16314.31278628794,0.0
2024-10-27,16314.31278628794,0.0
2024-10-28,16314.31278628794,0.0
2024-10-29,16335.582326287938,0.001303734964421821
2024-10-30,16332.686240687939,-0.00017728695201391087
2024-10-31,16336.524893287939,0.00023502885829262965
2024-11-01,16300.834411087939,-0.0021847046684122517
2024-11-02,16276.005749787939,-0.001523152783093784
2024-11-03,16276.005749787939,0.0
2024-11-04,16280.333945387938,0.00026592492448918037
2024-11-05,16278.445584887939,-0.00011599028044106952
2024-11-06,16328.93583388794,0.0031016627930908758
2024-11-07,16356.667039287939,0.0016982861395320459
2024-11-08,16384.51288028794,0.0017024153474003434
2024-11-09,16392.07685678794,0.00046165403605602506
2024-11-10,16438.68226148794,0.00284316655584127
2024-11-11,16508.07323551882,0.0042212005151682774
2024-11-12,16939.291162644542,0.026121638847464768
2024-11-13,16973.651518283827,0.0020284411732089946
2024-11-14,17344.675270636908,0.021858805805776038
2024-11-15,17221.867769063338,-0.00708041515089497
2024-11-16,17231.783969063337,0.0005757912052846148
2024-11-17,17231.783969063337,0.0
2024-11-18,17231.783969063337,0.0
2024-11-19,17231.783969063337,0.0
2024-11-20,17260.79990541088,0.0016838614272112196
2024-11-21,17260.79990541088,0.0
2024-11-22,17306.734806210883,0.0026612266552956676
2024-11-23,17294.383176710886,-0.0007136891873772422
2024-11-24,17292.27492881089,-0.00012190361913777537
2024-11-25,17284.76431891089,-0.0004343332459679772
2024-11-26,17284.76431891089,0.0
2024-11-27,17284.76431891089,0.0
2024-11-28,17424.58703031328,0.008089361753657931
2024-11-29,17424.58703031328,0.0
2024-11-30,17424.58703031328,0.0
2024-12-01,17424.58703031328,0.0
2024-12-02,17430.252151236564,0.00032512224900527187
2024-12-03,17377.383908919906,-0.003033131239751241
2024-12-04,17377.383908919906,0.0
2024-12-05,17377.383908919906,0.0
2024-12-06,17187.91318823297,-0.010903293710952555
2024-12-07,17187.91318823297,0.0
2024-12-08,17187.91318823297,0.0
2024-12-09,17187.91318823297,0.0
2024-12-10,17187.91318823297,0.0
2024-12-11,17187.91318823297,0.0
2024-12-12,17187.91318823297,0.0
2024-12-13,17187.91318823297,0.0
2024-12-14,17187.91318823297,0.0
2024-12-15,17187.91318823297,0.0
2024-12-16,17243.321528632972,0.0032236804894927307
2024-12-17,17280.109382932973,0.002133455218527036
2024-12-18,17242.640557532974,-0.002168321077701374
2024-12-19,17190.953957632973,-0.002997603512497893
2024-12-20,17190.953957632973,0.0
2024-12-21,17190.953957632973,0.0
2024-12-22,17135.445071432976,-0.0032289590407140745
2024-12-23,17076.302950032976,-0.003451449387713801
2024-12-24,17028.013944532977,-0.0028278372456437273
2024-12-25,17204.439423232976,0.010360895831697636
2024-12-26,17204.439423232976,0.0
2024-12-27,17204.439423232976,0.0
2024-12-28,17204.439423232976,0.0
2024-12-29,17204.439423232976,0.0
2024-12-30,17204.439423232976,0.0
2024-12-31,17168.356312132975,-0.0020973139671888186
2025-01-01,17185.093631732976,0.0009748935364402023
2025-01-02,17185.093631732976,0.0
2025-01-03,17185.093631732976,0.0
2025-01-04,17185.093631732976,0.0
2025-01-05,17185.093631732976,0.0
2025-01-06,17207.438131732975,0.0013002256769052423
2025-01-07,17198.259016632972,-0.0005334387972069088
2025-01-08,17078.074465932972,-0.006988181221353029
2025-01-09,17078.074465932972,0.0
2025-01-10,17078.074465932972,0.0
