Time,Contract,Funding Interval,Funding Rate,Spot Closing Price,Futures Closing Price
2024-06-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0135%,67768.4,68915.6
2024-06-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0179%,68146.3,67774.0
2024-06-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0282%,67717.0,68162.8
2024-06-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0327%,67761.7,67719.0
2024-06-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0236%,67680.9,67771.0
2024-06-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0403%,67631.9,67697.4
2024-05-31 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0201%,67536.4,67647.6
2024-05-31 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0170%,67206.7,67544.1
2024-05-31 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0054%,68175.6,67254.2
2024-05-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0083%,68353.0,68190.6
2024-05-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,68531.5,68362.9
2024-05-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0295%,67587.2,68520.4
2024-05-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0251%,67654.0,67577.7
2024-05-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0137%,67376.6,67649.8
2024-05-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0217%,67946.2,67395.3
2024-05-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0274%,68405.1,67953.6
2024-05-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0058%,68371.3,68403.2
2024-05-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0260%,67691.9,68375.6
2024-05-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0273%,69429.5,67704.9
2024-05-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0150%,70386.7,69425.4
2024-05-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0159%,68650.6,70389.0
2024-05-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0121%,68503.5,68670.0
2024-05-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0133%,68843.3,68512.9
2024-05-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0107%,69347.6,68849.8
2024-05-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0122%,69294.6,69345.3
2024-05-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0038%,68933.4,69294.1
2024-05-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0079%,68745.4,68930.8
2024-05-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0093%,68566.0,68752.6
2024-05-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0185%,68316.6,68559.0
2024-05-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0249%,67161.3,68319.5
2024-05-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0127%,67971.1,67163.7
2024-05-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0501%,68077.5,67976.5
2024-05-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0143%,69738.2,68089.5
2024-05-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0329%,69168.0,69729.4
2024-05-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0186%,70451.2,69200.1
2024-05-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0352%,69702.6,70441.0
2024-05-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0153%,70144.9,69724.2
2024-05-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0507%,69820.1,70146.7
2024-05-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0036%,70876.1,69853.3
2024-05-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0039%,71401.2,70900.6
2024-05-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0009%,67418.8,71492.2
2024-05-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0066%,66820.1,67406.6
2024-05-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0018%,66269.4,66822.6
2024-05-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0003%,66883.1,66264.0
2024-05-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0053%,67331.8,66897.3
2024-05-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0056%,66914.0,67311.1
2024-05-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0013%,66808.0,66903.2
2024-05-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0065%,66886.1,66815.0
2024-05-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0005%,67019.1,66882.3
2024-05-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0016%,67193.7,67006.7
2024-05-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0120%,66385.3,67188.0
2024-05-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,65237.7,66403.9
2024-05-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0067%,65828.9,65215.0
2024-05-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0083%,66134.9,65819.9
2024-05-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0048%,66210.8,66140.2
2024-05-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0043%,64725.5,66223.6
2024-05-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,62194.5,64699.9
2024-05-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0065%,61577.2,62187.9
2024-05-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0013%,61778.8,61566.5
2024-05-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0023%,62029.9,61770.9
2024-05-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,62938.2,62033.2
2024-05-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0015%,63003.2,62939.2
2024-05-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0003%,62336.3,62978.5
2024-05-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0106%,61484.1,62334.1
2024-05-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0003%,61410.1,61475.2
2024-05-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0049%,60823.2,61400.0
2024-05-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0025%,60827.1,60817.3
2024-05-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0115%,61174.5,60825.5
2024-05-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0085%,61010.7,61168.5
2024-05-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0054%,60799.5,61011.7
2024-05-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0048%,60921.9,60791.4
2024-05-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0081%,63076.9,60924.7
2024-05-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0012%,63076.6,63069.7
2024-05-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0047%,62153.9,63067.0
2024-05-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0154%,61256.4,62157.6
2024-05-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0037%,61187.2,61246.9
2024-05-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0095%,62280.9,61203.2
2024-05-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0074%,62209.9,62288.6
2024-05-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,62314.5,62203.4
2024-05-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0043%,63741.2,62322.4
2024-05-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0063%,63671.4,63739.9
2024-05-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0027%,63165.3,63668.7
2024-05-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0011%,63636.3,63149.9
2024-05-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0053%,64540.4,63626.4
2024-05-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0050%,64014.5,64543.2
2024-05-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0024%,64427.5,64005.3
2024-05-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0034%,63734.4,64421.3
2024-05-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0038%,63890.6,63727.1
2024-05-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0074%,63608.6,63880.7
2024-05-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0131%,62957.3,63610.6
2024-05-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0186%,62878.1,62947.0
2024-05-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0152%,61679.3,62869.4
2024-05-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0179%,59181.7,61686.2
2024-05-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0127%,59057.0,59173.2
2024-05-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,59264.8,59060.9
2024-05-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0077%,57673.9,59239.1
2024-05-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0229%,58346.5,57675.2
2024-05-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0135%,56882.6,58324.7
2024-05-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0322%,57492.6,56885.4
2024-04-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0126%,60670.4,57501.6
2024-04-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0052%,60792.9,60674.4
2024-04-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0075%,63147.4,60796.0
2024-04-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0120%,63859.8,63142.7
2024-04-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0038%,63035.6,63847.4
2024-04-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0128%,62393.0,63029.4
2024-04-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0102%,63122.9,62391.8
2024-04-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0128%,63536.8,63114.3
2024-04-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,63913.4,63549.7
2024-04-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0235%,63452.6,63913.6
2024-04-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0026%,62951.0,63431.3
2024-04-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0019%,62969.6,62960.6
2024-04-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0086%,63768.2,62980.3
2024-04-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0152%,63500.0,63758.8
2024-04-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,64275.6,63501.8
2024-04-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0003%,64501.2,64277.6
2024-04-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0062%,64132.7,64480.1
2024-04-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0175%,64011.6,64136.9
2024-04-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0109%,64290.6,64015.0
2024-04-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0174%,64619.6,64284.6
2024-04-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0071%,66626.7,64633.4
2024-04-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0203%,66415.6,66630.5
2024-04-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0070%,66427.3,66417.6
2024-04-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0035%,66108.6,66400.4
2024-04-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0052%,66810.1,66115.2
2024-04-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0069%,65996.3,66799.6
2024-04-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0078%,65974.2,65975.0
2024-04-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0093%,64941.3,65975.9
2024-04-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0046%,65043.0,64931.7
2024-04-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0029%,65141.8,65045.7
2024-04-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,64939.3,65139.0
2024-04-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0135%,64801.8,64926.9
2024-04-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0084%,63961.7,64792.8
2024-04-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0069%,63813.8,63973.1
2024-04-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,64440.5,63801.6
2024-04-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0102%,64556.9,64434.1
2024-04-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,63468.3,64544.1
2024-04-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0001%,63497.0,63461.9
2024-04-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,61177.3,63476.6
2024-04-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0021%,61273.8,61179.0
2024-04-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0036%,60301.8,61260.2
2024-04-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0003%,63292.8,60319.5
2024-04-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0009%,63793.2,63296.6
2024-04-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0049%,61759.1,63784.0
2024-04-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0070%,63505.6,61768.9
2024-04-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,63416.7,63510.5
2024-04-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,64569.4,63427.7
2024-04-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0083%,66265.8,64582.8
2024-04-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,65661.1,66243.3
2024-04-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0114%,64182.0,65640.3
2024-04-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0123%,64456.1,64171.8
2024-04-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0093%,63916.5,64439.4
2024-04-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0206%,67668.1,63892.5
2024-04-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0253%,67433.2,67671.5
2024-04-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0202%,67115.6,67443.1
2024-04-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0227%,69343.3,67129.9
2024-04-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0201%,70761.3,69363.3
2024-04-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0312%,70005.6,70768.8
2024-04-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0144%,70002.3,70008.5
2024-04-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0222%,70737.2,70019.0
2024-04-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0384%,70631.8,70762.3
2024-04-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0291%,68658.0,70646.3
2024-04-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0486%,69336.9,68647.5
2024-04-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0314%,69150.1,69352.8
2024-04-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0301%,69259.7,69164.3
2024-04-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0251%,70385.5,69309.8
2024-04-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0226%,71626.4,70406.7
2024-04-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0168%,71768.8,71649.7
2024-04-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0282%,70696.0,71795.5
2024-04-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0072%,69350.0,70699.9
2024-04-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0133%,69543.1,69372.9
2024-04-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0026%,69354.5,69552.3
2024-04-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0158%,68886.0,69359.3
2024-04-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0082%,68098.3,68896.7
2024-04-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0165%,67993.8,68103.0
2024-04-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0115%,67822.4,68004.7
2024-04-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0219%,68212.0,67818.7
2024-04-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0136%,66924.0,68224.4
2024-04-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0275%,68485.2,66924.1
2024-04-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0048%,67640.0,68494.0
2024-04-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0173%,66081.6,67604.8
2024-04-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0109%,65959.2,66080.9
2024-04-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0324%,65846.2,65955.9
2024-04-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,66139.3,65859.8
2024-04-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0690%,65482.9,66137.9
2024-04-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,64891.2,65475.8
2024-04-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0879%,66444.9,64896.9
2024-04-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0483%,69653.0,66521.6
2024-04-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1140%,68234.2,69662.3
2024-04-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0848%,69593.1,68280.5
2024-03-31 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0845%,71264.5,69609.3
2024-03-31 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0739%,70375.1,71379.7
2024-03-31 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0756%,70292.9,70435.5
2024-03-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0820%,69570.9,70344.6
2024-03-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0635%,69999.5,69610.7
2024-03-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0879%,69844.4,70056.0
2024-03-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0724%,69846.1,69901.6
2024-03-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0489%,69189.2,69864.7
2024-03-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0456%,69799.7,69242.5
2024-03-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0625%,70794.3,69855.5
2024-03-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0468%,71285.5,70824.8
2024-03-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0874%,70389.1,71283.7
2024-03-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1013%,69468.0,70445.9
2024-03-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0688%,68864.0,69507.3
2024-03-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0542%,69742.6,68964.1
2024-03-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0414%,69989.7,69803.2
2024-03-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0217%,70250.0,70012.9
2024-03-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0321%,70484.7,70291.5
2024-03-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0188%,69868.9,70502.2
2024-03-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0297%,69780.8,69886.2
2024-03-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0041%,66809.6,69805.2
2024-03-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0318%,67215.7,66806.3
2024-03-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0156%,65668.0,67213.3
2024-03-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0129%,64585.9,65671.6
2024-03-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0204%,63990.7,64600.0
2024-03-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0095%,65099.4,63990.2
2024-03-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0317%,64575.9,65103.0
2024-03-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0117%,63790.0,64580.8
2024-03-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0245%,63875.8,63799.1
2024-03-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0261%,66188.1,63891.2
2024-03-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0332%,65504.1,66179.8
2024-03-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0105%,66561.3,65506.8
2024-03-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0062%,66984.2,66555.0
2024-03-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0271%,67841.1,67005.5
2024-03-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0275%,63600.3,67852.3
2024-03-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0188%,62952.6,63602.9
2024-03-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0377%,61931.8,62968.8
2024-03-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0298%,64047.0,61950.0
2024-03-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0350%,64693.8,64059.3
2024-03-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0520%,67615.9,64730.7
2024-03-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0325%,67473.2,67617.3
2024-03-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0406%,68208.3,67491.0
2024-03-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0458%,68395.8,68257.3
2024-03-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0412%,67971.3,68411.9
2024-03-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0775%,65640.4,68000.9
2024-03-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0509%,65308.2,65658.2
2024-03-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0405%,68380.0,65315.9
2024-03-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0441%,69428.2,68437.2
2024-03-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0861%,69492.1,69467.5
2024-03-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1378%,68155.9,69517.4
2024-03-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0983%,68445.2,68174.2
2024-03-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0529%,71387.9,68502.0
2024-03-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0282%,70845.4,71485.8
2024-03-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0317%,73223.8,70907.6
2024-03-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0787%,73078.1,73255.5
2024-03-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0484%,72632.2,73089.9
2024-03-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0654%,72861.2,72645.5
2024-03-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0523%,71450.0,72950.1
2024-03-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0706%,71709.6,71486.6
2024-03-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0540%,72124.3,71760.8
2024-03-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1275%,72085.5,72162.6
2024-03-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0484%,72010.7,72144.1
2024-03-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0415%,70990.0,72029.1
2024-03-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0965%,68953.9,71204.6
2024-03-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0419%,69197.7,68983.0
2024-03-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0619%,69351.3,69221.0
2024-03-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0660%,68313.0,69408.4
2024-03-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0341%,68290.0,68333.4
2024-03-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0618%,68286.0,68323.5
2024-03-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0710%,68124.1,68326.1
2024-03-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0485%,67620.2,68148.3
2024-03-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0602%,67236.1,67655.6
2024-03-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0614%,66820.2,67293.7
2024-03-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0516%,67262.1,66844.1
2024-03-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0410%,66386.1,67277.1
2024-03-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0916%,66074.1,66432.8
2024-03-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0199%,66476.8,66100.2
2024-03-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1272%,66681.7,66489.0
2024-03-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1547%,63714.1,66734.9
2024-03-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1378%,66776.0,63739.2
2024-03-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1294%,66138.6,66857.1
2024-03-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1193%,68248.5,66251.7
2024-03-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0941%,66453.5,68315.7
