Time,Contract,Funding Interval,Funding Rate,Spot Closing Price,Futures Closing Price
2024-07-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0053%,65048.6,
2024-07-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,64853.2,
2024-07-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0115%,62913.4,
2024-07-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0079%,64718.6,
2024-07-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0014%,63022.1,
2024-07-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0053%,62845.0,
2024-07-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0079%,60789.2,
2024-07-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,60087.6,
2024-07-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0043%,60052.1,
2024-07-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0057%,59206.2,
2024-07-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,58839.2,
2024-07-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0097%,58168.7,
2024-07-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0062%,57889.5,
2024-07-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0008%,58213.9,
2024-07-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,57103.0,
2024-07-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,57331.2,
2024-07-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0016%,57406.2,
2024-07-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,58191.6,
2024-07-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0078%,57723.0,
2024-07-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0111%,57703.4,
2024-07-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0085%,58974.6,
2024-07-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0028%,58036.0,
2024-07-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0073%,57472.9,
2024-07-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0015%,57119.9,
2024-07-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0002%,56710.6,
2024-07-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0095%,55768.6,
2024-07-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0024%,55843.9,
2024-07-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0172%,55853.2,
2024-07-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0132%,56830.8,
2024-07-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0108%,57373.4,
2024-07-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0021%,58237.3,
2024-07-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0034%,57324.5,
2024-07-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0007%,56602.2,
2024-07-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0030%,56629.6,
2024-07-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0089%,56668.9,
2024-07-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0140%,54410.8,
2024-07-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0066%,57055.6,
2024-07-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0054%,58143.1,
2024-07-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0067%,58225.4,
2024-07-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0148%,60213.3,
2024-07-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,60183.5,
2024-07-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0167%,60875.1,
2024-07-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0140%,62136.8,
2024-07-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0001%,61954.5,
2024-07-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,62628.0,
2024-07-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,62899.8,
2024-07-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0019%,63126.9,
2024-07-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0015%,63281.0,
2024-06-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,62769.4,
2024-06-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,61717.4,
2024-06-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,61534.5,
2024-06-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0028%,60984.1,
2024-06-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,61106.3,
2024-06-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0178%,61046.2,
2024-06-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0022%,60439.2,
2024-06-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0091%,61058.7,
2024-06-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0003%,61355.0,
2024-06-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0064%,61702.0,
2024-06-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0126%,61570.2,
2024-06-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0029%,60796.7,
2024-06-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0036%,60856.8,
2024-06-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0006%,61463.1,
2024-06-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0017%,61726.8,
2024-06-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0007%,61803.2,
2024-06-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0082%,61810.3,
2024-06-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0105%,60677.5,
2024-06-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0041%,60292.5,
2024-06-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0122%,60845.9,
2024-06-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0116%,62448.8,
2024-06-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0088%,63208.0,
2024-06-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0079%,64101.0,
2024-06-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0151%,64414.7,
2024-06-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,64265.7,
2024-06-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0080%,64304.4,
2024-06-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0048%,64503.6,
2024-06-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0196%,64150.9,
2024-06-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0085%,63730.3,
2024-06-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0312%,64212.2,
2024-06-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0040%,64878.8,
2024-06-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0176%,64829.5,
2024-06-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0128%,65855.8,
2024-06-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0070%,64970.3,
2024-06-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0033%,64924.3,
2024-06-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0165%,65324.7,
2024-06-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0132%,65179.1,
2024-06-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0010%,64695.8,
2024-06-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0050%,65675.7,
2024-06-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0089%,66494.5,
2024-06-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0155%,65361.3,
2024-06-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0129%,66183.2,
2024-06-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,66679.0,
2024-06-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0115%,66704.3,
2024-06-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0153%,66259.8,
2024-06-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0083%,66226.7,
2024-06-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0132%,66317.2,
2024-06-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0093%,66075.4,
2024-06-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0200%,66042.5,
2024-06-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0108%,66384.1,
2024-06-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0202%,66908.0,
2024-06-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0120%,66769.6,
2024-06-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0104%,66466.7,
2024-06-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,67728.0,
2024-06-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0109%,68268.1,
2024-06-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0073%,69735.2,
2024-06-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0161%,67447.9,
2024-06-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0252%,67308.4,
